AccountNumber;CardNo;TransactionNo;TransactionAmount
7704073208565069;494663108186065;368100606;$9,983.99 
2746727737085052;249670335730174;368149292;$5,757.87 
2825135038372886;680901494595424;368323864;$5,176.98 
6184565346070119;879121839995815;368697368;$8,060.42 
7316538666304326;738356940967775;368868192;$8,332.08 
9366402304370816;197417680233319;368929805;$6,956.64 
9320349449918816;854273386451606;369046344;$1,506.80 
7797255034208919;361494196632060;369104769;$3,374.55 
6757708540719696;610380825892171;369245973;$8,543.81 
9622711018485219;118551713156788;369281996;$8,212.94 
6762542555077127;257354917605911;369358932;$8,209.41 
7323402056076708;122363076451788;369816103;$1,224.69 
4140055963507054;341208582809435;369822080;$6,273.16 
9039371390871184;657158018058921;369851157;$2,997.50 
5716285645356189;512453119821666;369949639;$222.59 
7888940314409671;978564232881305;36996736;$7,493.85 
3795519912322394;501405330794519;37030638;$5,555.04 
9957476562915657;914654272047898;370311011;$2,587.70 
6798010523825959;526343978022454;370313078;$9,970.88 
1128097559272943;224745901407956;370328675;$2,174.35 
5541395183996956;974656858657671;370424802;$4,070.83 
1066944444270042;349696988174964;370806629;$8,588.39 
2115861402847893;618461452397226;371335859;$4,915.76 
3411932992156083;878528396759742;371365227;$4,025.76 
7406707940860129;632286758017785;371777120;$2,282.42 
9146165889109472;372267106796376;371975523;$3,930.98 
8154430346872307;979318052403425;37203585;$4,303.28 
7599585676459465;434395706250573;372150825;$1,819.35 
8379497590147362;147129137116798;372161126;$5,907.98 
8152682211714970;636138226546550;372200533;$5,785.13 
8882824735029421;982050336211095;372451511;$9,777.37 
6429764504518218;903197600408634;372477057;$2,718.48 
2020287887498511;410516011511118;372574182;$6,622.30 
4859622894778061;367538583531647;372710428;$6,542.21 
8152682211714970;636138226546550;372971106;$2,590.55 
7838957883107230;652052892699496;3731089;$3,373.32 
6083910113984310;358431367342526;373152565;$9,710.10 
5538068073302339;543615465402087;373347196;$749.06 
8727663740330542;847146653753919;373592414;$4,931.92 
7885958119247032;402558086028941;37362826;$3,759.56 
8211399610943212;127333209515905;373634783;$1,953.37 
4545475167417416;761230722862973;37382384;$5,447.38 
2624613328855722;892291143146368;373850462;$9,971.13 
9039371390871184;282727091049512;373874795;$7,097.53 
8802117003155409;243797532902240;37390698;$9,743.70 
7149888272587258;982755147542341;373995654;$6,035.17 
3956084511310188;500696895135307;374004458;$8,149.29 
2684668570694556;837109970057357;374226544;$2,783.09 
1932846611440583;974332682791565;374233990;$3,044.64 
9986657323823935;667390034913517;374301303;$5,286.44 
3860184822898361;664052115283459;374399645;$9,795.34 
1435989544716620;154010271241014;374760850;$234.97 
5470175668943169;795846673550163;37500142;$158.90 
4126409453655006;407069116398359;375028084;$8,275.22 
6927445511429907;301664480879499;375106816;$7,806.53 
7949567480171095;518877076235771;375200607;$3,722.57 
8880477654112223;241961724139723;375349357;$6,558.71 
4332314214213840;938626314694670;375489369;$8,234.78 
2376811274932293;896575174414324;375490614;$8,846.72 
2631749158844567;646695441682544;375515341;$564.37 
2731211520250741;156886710966741;375553621;$4,856.23 
2919781061774519;405534773157173;375817098;$3,330.28 
7965375183248999;942125719188838;376017091;$9,513.65 
1725429061109700;736515753446519;376046300;$1,008.28 
4517866361200547;946950555486713;376066603;$6,855.95 
4076145806443696;136189269905419;376300134;$1,517.77 
5843261896170716;492686196224658;376419755;$1,927.86 
2752128150501918;914826494678871;376420862;$2,655.38 
6984513970379770;374976895571664;376503266;$9,418.91 
9761135962998707;486437282282029;376508577;$6,626.78 
9519623991737514;999596064903167;37658998;$9,596.50 
8211399610943212;252478469166330;376620128;$2,800.63 
4172555326341126;105786712254596;376651134;$9,842.94 
8550338490459336;537970314103771;376883187;$1,271.56 
2323214885715542;711652958547135;376927489;$4,115.26 
8151972115808007;806175109920727;376983867;$5,315.80 
8759591197486908;175162635593433;377349706;$9,537.22 
6560009233606143;246747371893735;377537942;$9,519.58 
3184041026347380;855380126803604;377550638;$1,707.47 
9608749015672155;240563771028336;377878817;$3,555.79 
6012495347637823;878668413175811;378011104;$4,528.44 
3108043424947418;114328417341249;378252593;$9,539.63 
2115861402847893;618461452397226;378378533;$4,336.25 
8945950403241454;788745447619108;378545697;$166.52 
9440563600286855;477054535191282;378725754;$3,243.74 
8379497590147362;147129137116798;37879129;$2,555.71 
2976966072329771;211205960920330;378819280;$7,649.98 
7576880688209025;476918126417488;378857555;$5,936.72 
6044865522728252;589280993141416;378919030;$5,098.48 
6973346358722060;140576751564915;379202496;$5,699.59 
4926999848118647;540612693928436;379532300;$1,902.45 
7804800654407761;856967932274613;37977517;$1,250.38 
9982175574936540;137082097600140;379791025;$5,589.82 
7489425180589437;166339176134873;379901209;$7,712.01 
8656534072295980;857136888652850;379902768;$9,151.75 
5341802348748489;807236992150142;380075927;$2,091.12 
5716285645356189;512453119821666;380167254;$5,976.94 
1725429061109700;736515753446519;380190207;$4,934.02 
1520307095758519;218139733927284;380296300;$1,726.19 
6927445511429907;301664480879499;380462583;$1,457.98 
7096897457235602;208974987882597;380596493;$5,527.26 
7838957883107230;696944934018005;380713368;$9,650.13 
3516336062122450;886789451228471;380873228;$0.17 
5716285645356189;512453119821666;380923337;$4,581.07 
2376811274932293;532170126594911;381112060;$7,701.57 
2110924665067404;520494723463850;381169879;$5,461.77 
9986657323823935;667390034913517;381193042;$2,235.61 
1284955004859202;707574380485112;381260607;$9,683.35 
1847248768624644;620942176521236;381266495;$6,746.46 
3956084511310188;500696895135307;381488058;$2,185.08 
7379030898414358;116378086010743;381552496;$553.09 
2115861402847893;160528606623344;38162024;$2,272.61 
6389897657035339;974059825445506;381862674;$7,817.41 
8673239554100653;272774000953227;38187539;$3,381.30 
1399457373907318;129915266357595;382105680;$3,167.42 
9737833063262228;794205383834066;382301192;$8,740.73 
4859622894778061;178066921362267;382452899;$6,931.52 
8906223953365173;902063638469793;382527268;$4,586.99 
2919781061774519;483098257154985;382535736;$7,419.33 
8906223953365173;902063638469793;382828045;$2,238.41 
6965695949005991;506621183121198;383135549;$1,207.70 
5082126511597918;982075408323209;383267193;$7,508.74 
3791620046086006;679706000693306;383373628;$9,344.76 
9271782917171873;625791358289162;383494236;$6,877.94 
1752918535098560;830597089525214;383572957;$4,695.44 
7700924570458644;922475094081756;383713744;$8,923.99 
7698438891830542;738688760362434;383763060;$1,882.31 
6757708540719696;310408593665781;383766459;$9,251.85 
6907481116592868;831225102582910;383941058;$9,820.01 
2408440542129243;555284237122832;384104317;$5,680.23 
6089049727020809;847466117309856;384379199;$9,072.66 
3153711037857232;519145288372539;384395470;$3,824.13 
2464363110532518;619341835681071;384467842;$8,122.43 
2808464337665175;179493640837156;384576593;$3,120.56 
1852430951611719;756308421043246;384597129;$4,571.90 
2054869916983891;840585259029564;384898441;$2,833.83 
5228322220309225;642002659464057;385054328;$3,011.49 
6482209099371700;438400434371035;385076413;$9,126.67 
4805037402525539;696494491952545;385421547;$1,695.34 
9366402304370816;557160660329087;385449929;$3,592.25 
5712312310713306;281486862810544;385479788;$7,255.73 
6289663771507657;984398771051669;38548401;$8,885.07 
2783326144544787;354339003323050;385748594;$1,020.78 
2684668570694556;448372521302322;385985027;$6,156.93 
2533833879448624;868586047436602;386153872;$4,294.66 
9146165889109472;241629117583403;386194403;$1,794.24 
8162686378717823;219457795218262;386435665;$3,602.38 
5590781196800170;715595201411523;386704524;$5,265.65 
8533444828492981;638695025763740;386773693;$9,353.00 
3582668135433087;100623006509302;38698982;$3,270.89 
2825135038372886;648969795803869;387019922;$3,165.64 
4598360301460306;513798686190267;387036068;$6,489.21 
6907481116592868;831225102582910;387424911;$6,875.91 
3297089454386390;597170085671905;387915447;$2,970.61 
1907082831865232;826505281100591;387952812;$8,519.21 
4437409535484353;255494726334366;388362342;$9,138.88 
8311799511420153;765029238207266;38855111;$1,885.19 
9622986661028330;374579859354093;388594039;$4,712.64 
4348744077899511;929554414714974;388641394;$3,496.88 
8354919720638985;153723464936502;388692235;$9,421.61 
5452361229580631;644283481669811;388830752;$6,038.74 
1942218718367358;156325345411030;389094997;$876.77 
8491264240259200;696303273483157;389123675;$5,885.75 
9879595283953831;764423162181902;389233200;$2,898.51 
2054869916983891;130731150462182;389398834;$7,124.15 
8116264253155472;477678938006435;389697134;$5,667.87 
9870089658206610;442979226677218;389701119;$2,665.51 
5133653020054775;618683004446445;389729095;$9,530.55 
2110924665067404;520494723463850;38980669;$4,797.33 
4078910726172750;207321179308147;389870000;$4,380.89 
9387179877951769;588615242822622;389911747;$7,414.55 
9957476562915657;914654272047898;389918;$1,806.06 
9659360879547653;700307845468966;390028574;$5,370.61 
6757708540719696;610380825892171;390268523;$2,977.41 
7804800654407761;856967932274613;390419455;$3,906.90 
1756962099619888;688918392904732;390560316;$1,002.11 
5234134283459629;146270721537272;390655749;$638.29 
6223405318658133;336481736351765;390752319;$7,986.47 
1081419703223728;540524495407828;390765600;$1,947.36 
1154163006831132;442913204282107;390817187;$5,279.67 
8140603400482166;102204793035413;390878644;$4,817.09 
7955751100877767;702029434613341;391049416;$7,240.05 
7961310069259699;754825372184327;391258342;$15.49 
7705496290680109;610037787220156;391360320;$1,292.79 
4584169200866802;645250660482013;391470519;$5,702.05 
2774172771796212;306881094261313;39164959;$8,760.09 
3685852499849171;641011976574984;391811600;$8,646.82 
1633376953030653;549155266739470;392112858;$6,594.85 
7692601683671293;419344564564930;392224714;$3,583.17 
3256909986662712;382156004279592;392246664;$9,687.85 
7176782683098003;228067876939442;392262471;$442.47 
6965695949005991;506621183121198;392383133;$1,101.97 
6316344929573597;115915544005364;392532175;$9,435.67 
7324620964578585;276457323819514;392637270;$7,179.94 
1778406532534837;947719848065340;392663503;$6,140.99 
4517866361200547;946950555486713;392672216;$5.49 
3516336062122450;874713131417433;393221188;$4,861.58 
1798883807120664;722315224721313;393297400;$2,439.54 
6429764504518218;590541310994649;393492836;$2,601.69 
5961978505421596;685724153846147;393690123;$7,021.09 
8911625329791002;193650866300191;39387476;$5,639.36 
5098260218607035;629124241577181;393962235;$9,625.97 
2168896549225179;687764274064044;394170959;$9,671.82 
7797255034208919;978445265548335;394728009;$1,681.66 
7316538666304326;484912711935739;394804667;$614.46 
4114641351036798;325956784983088;394823824;$2,985.70 
4926999848118647;540612693928436;395282274;$2,332.17 
5855004520399102;861224907998986;395410791;$4,604.63 
8923039555471477;443492229228214;395608652;$7,824.43 
3527890387966121;730427417775798;395707674;$1,518.85 
4743369362503932;416103167181107;395803863;$1,787.86 
5267243500098837;785907833457868;39581949;$5,393.75 
2085857293057325;360105858221280;395891085;$1,195.58 
5879856296853980;622038632307470;395938481;$5,587.04 
2825135038372886;648969795803869;395956837;$4,931.21 
7601215222712771;896001834423082;396068700;$3,398.82 
9146165889109472;241629117583403;396183894;$6,482.87 
8311799511420153;765029238207266;396472780;$2,569.51 
9622245278773899;358631020647839;396647978;$7,307.41 
1123555144597731;715575880767464;396701458;$439.95 
9879595283953831;764423162181902;396722955;$7,090.59 
9676519744409618;366016870247225;39680674;$7,840.93 
7848934377092960;366148295941060;397450971;$6,310.35 
4117290794955243;913320600889414;39753242;$5,812.31 
8923039555471477;443492229228214;397677588;$1,846.02 
3952052346171830;659594657035107;39789888;$3,246.41 
2838780908309800;882631297640714;397982157;$4,605.25 
3149678516689484;392225686522073;398119465;$9,775.99 
2783326144544787;354339003323050;398125650;$8,895.40 
4381816564060449;236880009297945;398225752;$6,748.39 
2597823638581321;765857965300800;398329026;$1,476.47 
2637654259852218;422410471832964;398773678;$2,651.70 
2288644236174010;311096492400055;398907105;$8,534.76 
9737833063262228;469813002200556;39893240;$2,127.54 
3795519912322394;909365410352163;398959327;$7,332.86 
3695472578476693;941528442126642;399032872;$2,393.78 
4893630525927773;404914550052205;399139384;$6,409.62 
9512420469635768;233208912821010;399435747;$4,411.44 
2466025944609881;716060011488312;399867860;$9,627.27 
3791620046086006;706669430680162;40027665;$4,237.62 
4751264658779305;533581641003274;400617135;$3,479.64 
1154163006831132;589949639497624;400639273;$8,334.47 
2383457926673165;414811717904086;400869383;$9,415.77 
9439984534002650;220334303410625;401349460;$542.77 
7342697037585308;562804653806494;401548732;$2,726.16 
1628990553557639;168724300761532;401589012;$8,831.39 
1109630221825137;422545307831314;40181376;$2,925.35 
4412101089745532;333941218271606;402019499;$7,057.83 
2080765844726360;903033786773579;402182451;$7,597.90 
9062930474612002;229538679475792;402289898;$5,952.93 
8550338490459336;537970314103771;402442382;$7,977.01 
4250851422472427;106393906988510;402476460;$6,201.17 
4409562710881894;326975431746074;402595412;$540.06 
2767935043088884;614827106139516;402598352;$5,664.78 
1057153900814357;414395517656875;402635474;$3,969.38 
2490354419249225;565204438462566;402673879;$6,559.07 
7664276900288066;756839677229264;402709885;$6,249.36 
4193873720391067;926716877402883;403045892;$1,394.86 
5011766963806147;814602596013345;403054659;$6,947.21 
8438266062800900;842505933666673;40323924;$7,520.44 
4707595286590969;195543653325276;403312588;$3,007.84 
7704073208565069;336240824354904;403321502;$5,283.12 
2110924665067404;266770101824076;40343114;$2,604.70 
7838957883107230;652052892699496;403660886;$3,922.73 
2085857293057325;360105858221280;403788270;$4,006.92 
7406707940860129;456245896514537;404066265;$3,698.20 
1978029707382796;560747516191612;404196360;$47.26 
7747454958579188;951237837217579;404236715;$2,046.36 
4693789205924898;950352994925534;404271711;$4,310.56 
4766341932693149;707280166352748;404905436;$8,301.84 
1752399099241773;716572275194021;405256611;$2,292.24 
7838957883107230;652052892699496;405462112;$8,649.10 
1262552679536557;590752938747286;40553947;$9,385.36 
7022388272890424;590396743140733;405599748;$9,399.46 
9649286083316432;893334197877900;405910327;$1,651.98 
6798218719475816;832784796423169;406020940;$8,776.21 
